rule,entry,label
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is rekA TimeStamp is 2023-01-01 21:13:30 Token is 726271 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 21:14:00 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 21:20:07 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is QXJbMbGU TimeStamp is 2023-01-01 21:30:42 Token is 539121 Status Code is 303,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 21:31:06 Token is 567290 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 21:34:36 Token is 567290 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is WGqaxNR TimeStamp is 2023-01-01 21:34:45 Token is 246757 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 21:34:59 Token is 927634 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is CyHAo TimeStamp is 2023-01-01 21:35:44 Token is 776235 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 21:36:04 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is MtDiNhRP TimeStamp is 2023-01-01 21:36:48 Token is 914324 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is rAxPHocXC TimeStamp is 2023-01-01 21:37:30 Token is 564731 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is gZFFzFKp TimeStamp is 2023-01-01 21:37:59 Token is 978235 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is nzLfvsxzI TimeStamp is 2023-01-01 21:39:34 Token is 622931 Status Code is 404,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is AJFrZdPrc TimeStamp is 2023-01-01 21:39:58 Token is 822320 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 21:40:42 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is WqdOilhhur TimeStamp is 2023-01-01 21:45:07 Token is 456497 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 21:45:10 Token is 874264 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is eXLpHHUD TimeStamp is 2023-01-01 21:46:42 Token is 394857 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is YNsXguwWuO TimeStamp is 2023-01-01 21:50:00 Token is 774574 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is vQQvke TimeStamp is 2023-01-01 21:56:06 Token is 677950 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 21:59:05 Token is 927634 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 22:02:45 Token is 927634 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 22:03:14 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 22:03:24 Token is 567290 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:04:42 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 22:09:18 Token is 567290 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is VYAwabNiyV TimeStamp is 2023-01-01 22:13:46 Token is 249382 Status Code is 502,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 22:15:01 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is KqWLPaOUA TimeStamp is 2023-01-01 22:15:19 Token is 322793 Status Code is 404,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:16:03 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is FBxAsvXOc TimeStamp is 2023-01-01 22:23:18 Token is 708685 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Xfru TimeStamp is 2023-01-01 22:24:41 Token is 420304 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Yltuc TimeStamp is 2023-01-01 22:26:24 Token is 831271 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:27:32 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 22:28:16 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:29:28 Token is 874264 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 22:30:26 Token is 874264 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is dkUddWIRi TimeStamp is 2023-01-01 22:31:25 Token is 518430 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 22:35:13 Token is 567290 Status Code is 303,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is FhPtWT TimeStamp is 2023-01-01 22:39:17 Token is 439613 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 22:39:18 Token is 927634 Status Code is 502,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is FmZtyUC TimeStamp is 2023-01-01 22:40:50 Token is 150196 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is MmPoLiJJzD TimeStamp is 2023-01-01 22:44:58 Token is 583636 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is VmfNRJF TimeStamp is 2023-01-01 22:45:01 Token is 519053 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IabHRjL TimeStamp is 2023-01-01 22:46:33 Token is 697134 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is tdSorU TimeStamp is 2023-01-01 22:50:07 Token is 561843 Status Code is 500,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:51:27 Token is 567290 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 22:54:56 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is sWLmHhEAB TimeStamp is 2023-01-01 22:58:17 Token is 263386 Status Code is 502,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 22:58:48 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is WvHtyozj TimeStamp is 2023-01-01 22:59:32 Token is 439859 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IOYqeEvF TimeStamp is 2023-01-01 23:04:07 Token is 816047 Status Code is 200,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 23:07:54 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:07:59 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:11:09 Token is 567290 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 23:13:53 Token is 927634 Status Code is 304,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 23:13:55 Token is 567290 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is jrpiXD TimeStamp is 2023-01-01 23:17:37 Token is 727039 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:22:38 Token is 927634 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is wdTq TimeStamp is 2023-01-01 23:24:49 Token is 389241 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is WOJKxO TimeStamp is 2023-01-01 23:24:57 Token is 890852 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is rAnW TimeStamp is 2023-01-01 23:27:55 Token is 785768 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-01 23:29:14 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-01 23:31:22 Token is 927634 Status Code is 401,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is IVKbR TimeStamp is 2023-01-01 23:36:39 Token is 678382 Status Code is 401,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:38:53 Token is 567290 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is YihBvPeik TimeStamp is 2023-01-01 23:47:36 Token is 677736 Status Code is 304,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:47:40 Token is 567290 Status Code is 403,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is yNszQ TimeStamp is 2023-01-01 23:50:19 Token is 542474 Status Code is 502,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:50:46 Token is 874264 Status Code is 500,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Jack87 TimeStamp is 2023-01-01 23:57:31 Token is 874264 Status Code is 200,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is TAAffAQi TimeStamp is 2023-01-01 23:58:02 Token is 567290 Status Code is 403,0
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Bella233 TimeStamp is 2023-01-02 00:00:16 Token is 927634 Status Code is 404,1
"The user tokens can take any value from [874264,567290,927634] Valid usernames are [Kris345,Jack87,Bella233]",User is Kris345 TimeStamp is 2023-01-02 00:03:47 Token is 874264 Status Code is 502,1
