User ID,Timestamp,Action,Resource,Status,Compliant
xchgqxmd,2023-01-01 05:44:05,Edit,Financials,Unauthorized,False
acyelbpc,2023-01-01 05:44:09,Login,Documents,Success,True
udemsvcs,2023-01-01 05:44:26,Access,Reports,Success,True
xgjzmavr,2023-01-01 05:44:49,Delete,Financials,Unauthorized,False
jskwvpga,2023-01-01 05:45:03,View,Financials,Unauthorized,False
ydslhori,2023-01-01 05:45:30,Delete,Admin Panel,Unauthorized,False
zksufbrq,2023-01-01 05:46:00,Edit,Admin Panel,Unauthorized,False
wdbjbien,2023-01-01 05:46:12,Access,Reports,Success,True
gtpnwgkt,2023-01-01 05:46:17,View,Admin Panel,Unauthorized,False
yhuosnog,2023-01-01 05:47:04,Login,Dashboard,Success,True
sfnbyohj,2023-01-01 05:47:13,View,Documents,Success,True
okkmdcnx,2023-01-01 05:47:36,Login,Documents,Success,True
wgmzhbnq,2023-01-01 05:47:54,Login,Dashboard,Success,True
ehduuhbl,2023-01-01 05:48:08,Access,Admin Panel,Unauthorized,False
dffnqksb,2023-01-01 05:48:28,View,Dashboard,Success,True
yqazzjev,2023-01-01 05:48:31,Access,Dashboard,Success,True
eeqodzgr,2023-01-01 05:48:53,Delete,Financials,Unauthorized,False
qptuwmkc,2023-01-01 05:49:02,View,Dashboard,Success,True
degkjcvi,2023-01-01 05:49:30,Login,Financials,Unauthorized,False
ovaghwtt,2023-01-01 05:49:40,Login,Dashboard,Success,True
mreqmlnw,2023-01-01 05:50:19,Login,Documents,Success,True
rtivzypj,2023-01-01 05:50:30,Access,Reports,Success,True
wnkyxnch,2023-01-01 05:50:38,Login,Documents,Success,True
ntcuzapf,2023-01-01 05:50:42,View,Documents,Success,True
wctchkih,2023-01-01 05:50:52,Access,Reports,Success,True
myebkzzo,2023-01-01 05:50:53,Access,Reports,Success,True
noocgayp,2023-01-01 05:51:40,View,Financials,Unauthorized,False
nkhbqrfi,2023-01-01 05:51:40,Access,Dashboard,Success,True
coueiofh,2023-01-01 05:52:31,Access,Documents,Success,True
ndyiveru,2023-01-01 05:52:48,Delete,Financials,Unauthorized,False
lbyldkun,2023-01-01 05:52:50,Access,Reports,Success,True
udubivny,2023-01-01 05:53:13,Login,Dashboard,Success,True
jcsiybdt,2023-01-01 05:53:42,View,Reports,Success,True
kqumawjy,2023-01-01 05:53:56,Access,Dashboard,Success,True
cjmxgico,2023-01-01 05:54:04,Access,Dashboard,Success,True
xjfatsky,2023-01-01 05:54:08,Delete,Financials,Unauthorized,False
evpaeedl,2023-01-01 05:54:17,Login,Reports,Success,True
xalgusur,2023-01-01 05:54:33,View,Dashboard,Success,True
dpyahhzc,2023-01-01 05:54:43,View,Reports,Success,True
rthbesat,2023-01-01 05:54:49,View,Dashboard,Success,True
cbuxjsvm,2023-01-01 05:54:50,Access,Financials,Unauthorized,False
pqbrarcj,2023-01-01 05:54:50,View,Reports,Success,True
yzvfijph,2023-01-01 05:55:05,View,Documents,Success,True
toyddlop,2023-01-01 05:55:15,View,Admin Panel,Unauthorized,False
oocpzdxb,2023-01-01 05:55:32,Login,Dashboard,Success,True
qgoklbst,2023-01-01 05:56:01,Access,Dashboard,Success,True
zgetaskq,2023-01-01 05:56:11,Delete,Financials,Unauthorized,False
drmyagal,2023-01-01 05:56:16,View,Reports,Success,True
wgofmvrs,2023-01-01 05:56:19,Login,Reports,Success,True
ufccnylq,2023-01-01 05:56:42,Login,Financials,Unauthorized,False
gnwxxibo,2023-01-01 05:56:58,Edit,Admin Panel,Unauthorized,False
tmlfxhxc,2023-01-01 05:57:13,Access,Dashboard,Success,True
linrrpmm,2023-01-01 05:57:35,View,Financials,Success,False
cmjqpeda,2023-01-01 05:57:50,Access,Documents,Success,True
zimstdhw,2023-01-01 05:58:00,Login,Documents,Success,True
vdcyogzl,2023-01-01 05:58:02,Login,Dashboard,Success,True
augbqhln,2023-01-01 05:58:20,Login,Dashboard,Success,True
rgavrmoj,2023-01-01 05:58:20,Access,Admin Panel,Success,False
htxfthut,2023-01-01 05:58:21,Delete,Admin Panel,Unauthorized,False
qzteguia,2023-01-01 05:58:58,Login,Documents,Success,True
byocvcbq,2023-01-01 05:59:25,Edit,Financials,Unauthorized,False
ihfmajsd,2023-01-01 05:59:36,Login,Documents,Success,True
zfxdqiia,2023-01-01 05:59:44,View,Reports,Success,True
zwbbcnsl,2023-01-01 05:59:48,View,Documents,Success,True
bjenuuup,2023-01-01 05:59:57,View,Dashboard,Success,True
uheymemr,2023-01-01 06:00:04,Access,Financials,Unauthorized,False
dpmosznv,2023-01-01 06:01:00,Login,Dashboard,Success,True
rwiowdfr,2023-01-01 06:01:04,View,Reports,Success,True
rbcxzztm,2023-01-01 06:01:26,Login,Reports,Success,True
ipitktgr,2023-01-01 06:01:54,Login,Dashboard,Success,True
bhezweyb,2023-01-01 06:02:23,Login,Dashboard,Success,True
yrjjelbm,2023-01-01 06:02:27,Access,Reports,Success,True
eeewukmj,2023-01-01 06:03:10,Login,Financials,Unauthorized,False
qbdlalhj,2023-01-01 06:03:37,Delete,Financials,Unauthorized,False
mapssfwc,2023-01-01 06:04:13,Login,Documents,Success,True
dqefvrcq,2023-01-01 06:05:13,View,Documents,Success,True
nltbbeyl,2023-01-01 06:05:37,Access,Dashboard,Success,True
itgqchvo,2023-01-01 06:05:43,Login,Dashboard,Success,True
igpgptsp,2023-01-01 06:05:45,Edit,Financials,Unauthorized,False
ipgvzdoz,2023-01-01 06:05:47,View,Financials,Unauthorized,False
sstxyyqc,2023-01-01 06:06:02,Access,Dashboard,Success,True
prrypshf,2023-01-01 06:06:02,View,Dashboard,Success,True
seuyoqng,2023-01-01 06:06:06,Delete,Admin Panel,Unauthorized,False
mrrnbdsc,2023-01-01 06:06:19,Access,Financials,Unauthorized,False
qtkaeigd,2023-01-01 06:06:42,Access,Financials,Unauthorized,False
jeewxiff,2023-01-01 06:06:43,Edit,Financials,Unauthorized,False
ocyrnoyq,2023-01-01 06:06:45,Login,Reports,Success,True
elvypsfc,2023-01-01 06:07:11,Login,Admin Panel,Unauthorized,False
ajlqelhf,2023-01-01 06:07:25,Edit,Financials,Success,False
ceuvrvnt,2023-01-01 06:07:54,Login,Documents,Success,True
duvklszw,2023-01-01 06:08:40,View,Reports,Success,True
jehxzgvn,2023-01-01 06:08:44,Access,Reports,Success,True
kthpkfoe,2023-01-01 06:08:46,Edit,Admin Panel,Unauthorized,False
lhdlmigf,2023-01-01 06:08:59,Edit,Admin Panel,Unauthorized,False
aarxftjz,2023-01-01 06:09:13,Access,Documents,Success,True
xyjzqefn,2023-01-01 06:09:37,Edit,Financials,Unauthorized,False
pllvxwyn,2023-01-01 06:10:06,Login,Admin Panel,Unauthorized,False
ysqkqtwn,2023-01-01 06:11:05,View,Admin Panel,Unauthorized,False
rzhuvlrj,2023-01-01 06:11:13,Login,Admin Panel,Success,False
awxobofz,2023-01-01 06:11:36,View,Dashboard,Success,True
zxxyqluc,2023-01-01 06:12:05,Access,Dashboard,Success,True
ivdnodrx,2023-01-01 06:12:54,Login,Dashboard,Success,True
aizufsmb,2023-01-01 06:12:55,Edit,Financials,Success,False
mhxlmwbx,2023-01-01 06:12:59,View,Reports,Success,True
fhbwixwo,2023-01-01 06:13:08,View,Documents,Success,True
zgklpbip,2023-01-01 06:13:30,Access,Admin Panel,Unauthorized,False
ctahjsei,2023-01-01 06:14:12,Access,Reports,Success,True
adshrhuh,2023-01-01 06:14:33,Access,Dashboard,Success,True
tatnzjzj,2023-01-01 06:14:50,Delete,Financials,Success,False
lfdlbcan,2023-01-01 06:14:54,Login,Admin Panel,Success,False
goqxjpme,2023-01-01 06:15:00,Access,Reports,Success,True
xrbwwqky,2023-01-01 06:15:17,Edit,Admin Panel,Unauthorized,False
abmaqogk,2023-01-01 06:15:34,Edit,Admin Panel,Unauthorized,False
vaongzrg,2023-01-01 06:15:44,View,Documents,Success,True
fitttqup,2023-01-01 06:16:55,Login,Documents,Success,True
iqijguzz,2023-01-01 06:17:05,Login,Financials,Unauthorized,False
bykbyouw,2023-01-01 06:17:14,Delete,Admin Panel,Unauthorized,False
elyhwfag,2023-01-01 06:17:19,Delete,Admin Panel,Success,False
errtattq,2023-01-01 06:17:20,Delete,Admin Panel,Unauthorized,False
juxbcsxm,2023-01-01 06:17:40,Access,Reports,Success,True
cbgjnqhl,2023-01-01 06:17:50,Edit,Financials,Success,False
mrgjgegg,2023-01-01 06:17:55,View,Financials,Unauthorized,False
lbszkkgj,2023-01-01 06:17:59,Login,Financials,Unauthorized,False
qpcsgpsd,2023-01-01 06:18:03,View,Dashboard,Success,True
gleqqvsr,2023-01-01 06:18:30,Delete,Financials,Unauthorized,False
wlsbvkab,2023-01-01 06:18:48,Access,Reports,Success,True
bmnvakyv,2023-01-01 06:18:57,Edit,Financials,Unauthorized,False
bhqqixbg,2023-01-01 06:19:04,View,Reports,Success,True
rjuekhax,2023-01-01 06:19:24,Edit,Admin Panel,Success,False
ndhggzdg,2023-01-01 06:19:52,View,Admin Panel,Unauthorized,False
yypgurhw,2023-01-01 06:19:54,View,Admin Panel,Success,False
tookclhz,2023-01-01 06:20:21,Login,Documents,Success,True
ydlnjwbg,2023-01-01 06:20:33,Edit,Financials,Success,False
mlizmsuj,2023-01-01 06:20:39,Delete,Admin Panel,Success,False
gjafqkna,2023-01-01 06:20:56,Login,Documents,Success,True
mopafsny,2023-01-01 06:21:04,View,Documents,Success,True
pibhomyq,2023-01-01 06:21:12,Login,Documents,Success,True
nbnfzadz,2023-01-01 06:22:21,View,Dashboard,Success,True
lausodrs,2023-01-01 06:22:39,Login,Reports,Success,True
afndemrr,2023-01-01 06:22:50,Login,Admin Panel,Unauthorized,False
xbuoaltu,2023-01-01 06:23:07,Login,Documents,Success,True
gqlawkny,2023-01-01 06:23:15,Login,Documents,Success,True
fizbvzvi,2023-01-01 06:23:32,Access,Documents,Success,True
xoekhbsg,2023-01-01 06:23:33,Access,Dashboard,Success,True
hzcjmmfg,2023-01-01 06:23:42,Access,Reports,Success,True
mdgzkyod,2023-01-01 06:23:42,Access,Admin Panel,Unauthorized,False
rkllmpqw,2023-01-01 06:23:46,Login,Dashboard,Success,True
gipbzukc,2023-01-01 06:24:30,View,Documents,Success,True
dmxnhhct,2023-01-01 06:24:36,View,Documents,Success,True
pejaqkjq,2023-01-01 06:24:43,Access,Financials,Unauthorized,False
nmoyisbj,2023-01-01 06:24:46,View,Dashboard,Success,True
vkcgmtwg,2023-01-01 06:24:46,View,Documents,Success,True
ogdufbjw,2023-01-01 06:24:50,Login,Reports,Success,True
gceparxi,2023-01-01 06:24:53,View,Financials,Success,False
reeblfkx,2023-01-01 06:25:24,Access,Reports,Success,True
qtjkdepv,2023-01-01 06:25:31,Delete,Admin Panel,Unauthorized,False
dblnoppx,2023-01-01 06:26:22,Delete,Financials,Unauthorized,False
eydkktuz,2023-01-01 06:26:44,Access,Reports,Success,True
okeczvkr,2023-01-01 06:27:07,Access,Financials,Unauthorized,False
eeeoszem,2023-01-01 06:27:34,View,Admin Panel,Unauthorized,False
tmxqwwrm,2023-01-01 06:27:45,Login,Reports,Success,True
zydavrvu,2023-01-01 06:28:13,View,Dashboard,Success,True
gclwgues,2023-01-01 06:28:20,Login,Documents,Success,True
spvtizos,2023-01-01 06:28:23,Access,Financials,Success,False
rzausjgm,2023-01-01 06:28:29,Delete,Financials,Unauthorized,False
yiawgjaq,2023-01-01 06:28:33,Delete,Admin Panel,Unauthorized,False
vakezvxz,2023-01-01 06:28:54,Delete,Financials,Unauthorized,False
mmtfjdxk,2023-01-01 06:28:56,Edit,Admin Panel,Unauthorized,False
ynbbffwo,2023-01-01 06:29:13,Login,Reports,Success,True
qhcnvbqz,2023-01-01 06:29:53,View,Documents,Success,True
rgfrfpxf,2023-01-01 06:29:56,Edit,Financials,Unauthorized,False
fpwviaxy,2023-01-01 06:31:30,Access,Dashboard,Success,True
bdgdawkp,2023-01-01 06:32:08,Login,Dashboard,Success,True
xdkxewhm,2023-01-01 06:32:13,Edit,Admin Panel,Unauthorized,False
pdphpqca,2023-01-01 06:32:37,Delete,Financials,Unauthorized,False
uvixcefx,2023-01-01 06:32:38,View,Documents,Success,True
cuqowjms,2023-01-01 06:33:47,Login,Admin Panel,Success,False
sbjexpso,2023-01-01 06:33:49,Access,Admin Panel,Unauthorized,False
nqtdtthu,2023-01-01 06:34:10,Login,Admin Panel,Unauthorized,False
qqrqehlg,2023-01-01 06:34:15,Login,Dashboard,Success,True
tcnacewj,2023-01-01 06:34:34,Access,Financials,Unauthorized,False
omyrfdff,2023-01-01 06:34:42,Edit,Financials,Unauthorized,False
grvumwkq,2023-01-01 06:34:59,View,Financials,Unauthorized,False
zabjorsw,2023-01-01 06:35:06,Delete,Admin Panel,Unauthorized,False
jhbxigwz,2023-01-01 06:35:30,Access,Financials,Unauthorized,False
smumltxo,2023-01-01 06:35:33,Access,Admin Panel,Unauthorized,False
dpkrcxay,2023-01-01 06:35:33,Delete,Financials,Unauthorized,False
mqzmmamm,2023-01-01 06:35:50,Access,Dashboard,Success,True
cicfvobz,2023-01-01 06:36:33,Access,Admin Panel,Unauthorized,False
nloayekr,2023-01-01 06:36:54,Access,Documents,Success,True
hzrtsmuf,2023-01-01 06:37:02,Login,Reports,Success,True
pahevjyu,2023-01-01 06:37:06,Edit,Admin Panel,Success,False
asxiopga,2023-01-01 06:37:15,Delete,Financials,Unauthorized,False
uqqsapby,2023-01-01 06:37:54,Login,Documents,Success,True
dvitwerw,2023-01-01 06:37:55,Delete,Admin Panel,Unauthorized,False
dqgkesnt,2023-01-01 06:38:16,Login,Admin Panel,Unauthorized,False
fjkkakfn,2023-01-01 06:38:28,Access,Dashboard,Success,True
grzghrcw,2023-01-01 06:38:49,Login,Documents,Success,True
bngcaryp,2023-01-01 06:39:38,Edit,Financials,Unauthorized,False
ibuekvxd,2023-01-01 06:40:07,Edit,Financials,Unauthorized,False
nngqcexu,2023-01-01 06:40:32,Edit,Financials,Unauthorized,False
mbmziywo,2023-01-01 06:40:43,Login,Documents,Success,True
rwbokria,2023-01-01 06:40:57,View,Documents,Success,True
dmeebytx,2023-01-01 06:41:08,Login,Dashboard,Success,True
mnjzvtvq,2023-01-01 06:41:15,Access,Documents,Success,True
rnwxwqdq,2023-01-01 06:41:44,View,Dashboard,Success,True
wuoxufep,2023-01-01 06:41:57,View,Documents,Success,True
plpvmpbb,2023-01-01 06:41:58,Delete,Financials,Unauthorized,False
lfuivjvs,2023-01-01 06:42:20,Edit,Admin Panel,Unauthorized,False
idhhwkfr,2023-01-01 06:42:33,Login,Documents,Success,True
wzblaikf,2023-01-01 06:43:13,View,Reports,Success,True
cdyhxgcj,2023-01-01 06:43:49,Access,Dashboard,Success,True
snpotvhh,2023-01-01 06:43:51,Edit,Admin Panel,Unauthorized,False
bkghbthm,2023-01-01 06:44:15,Login,Financials,Unauthorized,False
huknwqce,2023-01-01 06:44:26,Access,Reports,Success,True
smihjgcw,2023-01-01 06:44:52,Login,Documents,Success,True
keufmpxj,2023-01-01 06:45:06,Edit,Admin Panel,Unauthorized,False
iefolbjv,2023-01-01 06:45:17,Edit,Financials,Success,False
uucrpvim,2023-01-01 06:45:35,Login,Documents,Success,True
ltxgratf,2023-01-01 06:45:35,Access,Admin Panel,Unauthorized,False
aegefjwv,2023-01-01 06:45:45,Delete,Admin Panel,Unauthorized,False
nrbckudp,2023-01-01 06:46:08,Login,Reports,Success,True
xmdxbipw,2023-01-01 06:46:22,Delete,Financials,Success,False
barqubjo,2023-01-01 06:46:36,View,Documents,Success,True
srvwoqaq,2023-01-01 06:46:39,Edit,Admin Panel,Unauthorized,False
pvyqtism,2023-01-01 06:46:49,View,Dashboard,Success,True
hiknnitf,2023-01-01 06:47:14,Login,Dashboard,Success,True
kiwopcti,2023-01-01 06:48:08,Login,Dashboard,Success,True
qqqckhox,2023-01-01 06:48:18,Login,Reports,Success,True
zfiklyuj,2023-01-01 06:48:22,Login,Admin Panel,Unauthorized,False
pssfgkpl,2023-01-01 06:50:08,View,Reports,Success,True
gtgkuflc,2023-01-01 06:50:19,View,Financials,Unauthorized,False
xiqtfuea,2023-01-01 06:50:40,View,Dashboard,Success,True
jrymoecw,2023-01-01 06:51:00,Access,Documents,Success,True
ljnkiuph,2023-01-01 06:51:03,Login,Reports,Success,True
zvpmexmc,2023-01-01 06:51:03,Login,Financials,Unauthorized,False
xxxqpsje,2023-01-01 06:51:06,View,Reports,Success,True
aebkrkck,2023-01-01 06:51:19,Access,Documents,Success,True
lvqnfczx,2023-01-01 06:51:39,View,Documents,Success,True
bfajhnoy,2023-01-01 06:52:37,View,Admin Panel,Success,False
pnscckid,2023-01-01 06:53:05,Delete,Admin Panel,Unauthorized,False
jixygcbh,2023-01-01 06:53:30,Access,Reports,Success,True
gmczcyfq,2023-01-01 06:53:42,Delete,Financials,Unauthorized,False
tzpcjcqd,2023-01-01 06:53:48,View,Reports,Success,True
veujjjrv,2023-01-01 06:53:50,Login,Dashboard,Success,True
jhwipefj,2023-01-01 06:54:25,Login,Dashboard,Success,True
okeyuanu,2023-01-01 06:54:32,View,Documents,Success,True
fmrneydo,2023-01-01 06:55:07,Delete,Financials,Unauthorized,False
elblrjdf,2023-01-01 06:55:27,Access,Documents,Success,True
cirpdtel,2023-01-01 06:55:30,View,Admin Panel,Unauthorized,False
mpwgkhds,2023-01-01 06:55:32,Edit,Financials,Unauthorized,False
iudwqhwk,2023-01-01 06:55:33,Access,Documents,Success,True
xcieaspd,2023-01-01 06:55:40,View,Reports,Success,True
oqmnvkpj,2023-01-01 06:55:43,Access,Admin Panel,Unauthorized,False
bdaidjvq,2023-01-01 06:55:51,View,Financials,Unauthorized,False
cvzmkfuo,2023-01-01 06:56:15,Edit,Financials,Unauthorized,False
javokrgz,2023-01-01 06:56:37,View,Reports,Success,True
cxhhzzgn,2023-01-01 06:56:40,Login,Reports,Success,True
bzkhfokd,2023-01-01 06:56:40,View,Documents,Success,True
aaglgqwx,2023-01-01 06:57:09,View,Reports,Success,True
zwkfkjoa,2023-01-01 06:57:17,View,Financials,Success,False
cottzkul,2023-01-01 06:57:34,View,Admin Panel,Unauthorized,False
aclosuxe,2023-01-01 06:57:52,Edit,Financials,Success,False
zfwumgkr,2023-01-01 06:58:00,Delete,Admin Panel,Success,False
rrmztsue,2023-01-01 06:58:07,View,Documents,Success,True
kjglgquh,2023-01-01 06:58:44,View,Dashboard,Success,True
yltirbsr,2023-01-01 06:58:48,Delete,Admin Panel,Success,False
bhlvtjih,2023-01-01 06:58:50,Login,Reports,Success,True
pwysjkgh,2023-01-01 06:59:01,View,Documents,Success,True
dwvuthus,2023-01-01 06:59:18,View,Documents,Success,True
sstmuczy,2023-01-01 06:59:35,Login,Dashboard,Success,True
nlijsmmw,2023-01-01 06:59:49,Login,Dashboard,Success,True
ublbbphk,2023-01-01 06:59:56,Login,Documents,Success,True
thtffxml,2023-01-01 07:00:45,Access,Dashboard,Success,True
wtjfwlns,2023-01-01 07:03:09,Login,Admin Panel,Unauthorized,False
wsxmcejc,2023-01-01 07:03:16,Access,Dashboard,Success,True
cjkstxre,2023-01-01 07:04:43,Login,Dashboard,Success,True
sdgzcgah,2023-01-01 07:05:26,View,Admin Panel,Unauthorized,False
ypztoxbe,2023-01-01 07:05:51,Edit,Financials,Unauthorized,False
lvskwkmh,2023-01-01 07:06:11,Access,Reports,Success,True
kmfhkhxx,2023-01-01 07:06:33,View,Reports,Success,True
alctntjr,2023-01-01 07:06:45,Access,Documents,Success,True
qchxobke,2023-01-01 07:06:50,Delete,Financials,Unauthorized,False
vvecjpjs,2023-01-01 07:07:06,Edit,Financials,Unauthorized,False
tbjcxjuz,2023-01-01 07:07:09,Access,Documents,Success,True
qmlctkgc,2023-01-01 07:07:10,Access,Admin Panel,Unauthorized,False
enyurmqd,2023-01-01 07:07:21,Access,Financials,Unauthorized,False
klzotohw,2023-01-01 07:07:21,Edit,Financials,Unauthorized,False
txtyixne,2023-01-01 07:07:32,Login,Dashboard,Success,True
iekybonh,2023-01-01 07:07:41,Access,Documents,Success,True
hqzthfcf,2023-01-01 07:07:51,View,Admin Panel,Unauthorized,False
ogrzzzmw,2023-01-01 07:07:54,Edit,Financials,Success,False
jusjfdta,2023-01-01 07:08:09,Login,Dashboard,Success,True
bdasytwc,2023-01-01 07:08:34,Access,Reports,Success,True
dmyekeaj,2023-01-01 07:08:35,Login,Admin Panel,Unauthorized,False
tkinmlbu,2023-01-01 07:08:58,Access,Documents,Success,True
kplvzyhn,2023-01-01 07:09:06,Edit,Financials,Unauthorized,False
icotzvny,2023-01-01 07:09:13,View,Dashboard,Success,True
yjizshuh,2023-01-01 07:09:22,View,Documents,Success,True
spilezps,2023-01-01 07:09:57,Access,Documents,Success,True
vfwhuyap,2023-01-01 07:10:33,Delete,Admin Panel,Unauthorized,False
weimwpmg,2023-01-01 07:10:58,Login,Admin Panel,Unauthorized,False
yfhovraz,2023-01-01 07:11:05,Access,Reports,Success,True
xzgzptlk,2023-01-01 07:11:35,Login,Reports,Success,True
zmuglfjq,2023-01-01 07:12:18,Login,Financials,Unauthorized,False
akhpjycw,2023-01-01 07:12:35,Access,Admin Panel,Unauthorized,False
umonudzs,2023-01-01 07:12:44,Access,Dashboard,Success,True
kdkeaxol,2023-01-01 07:13:47,Access,Dashboard,Success,True
eqdvejxf,2023-01-01 07:13:58,Edit,Financials,Unauthorized,False
qirpnojb,2023-01-01 07:14:04,View,Documents,Success,True
hfskwjwr,2023-01-01 07:14:08,Edit,Financials,Unauthorized,False
mgelgplc,2023-01-01 07:14:12,Edit,Admin Panel,Unauthorized,False
vxehvwtx,2023-01-01 07:14:30,Edit,Admin Panel,Success,False
lbamvdur,2023-01-01 07:14:40,Access,Admin Panel,Unauthorized,False
ruyninnf,2023-01-01 07:15:06,Login,Financials,Unauthorized,False
edahsuwd,2023-01-01 07:16:23,Login,Documents,Success,True
nmrbpkjr,2023-01-01 07:16:40,Delete,Admin Panel,Unauthorized,False
heheplzl,2023-01-01 07:16:47,Access,Financials,Success,False
okesuima,2023-01-01 07:17:06,Login,Admin Panel,Unauthorized,False
wrlyuuyq,2023-01-01 07:17:39,Access,Documents,Success,True
vjyatkgm,2023-01-01 07:17:54,Access,Documents,Success,True
khalhdcc,2023-01-01 07:18:12,Login,Reports,Success,True
vwzkiaup,2023-01-01 07:18:53,Login,Admin Panel,Success,False
mcxiriip,2023-01-01 07:19:12,View,Financials,Unauthorized,False
bumjzxpd,2023-01-01 07:19:28,Access,Admin Panel,Unauthorized,False
mdvzpsmx,2023-01-01 07:20:02,Login,Documents,Success,True
swklrueq,2023-01-01 07:21:15,Edit,Admin Panel,Unauthorized,False
mxntpxme,2023-01-01 07:22:24,Edit,Admin Panel,Success,False
zoqlqkkx,2023-01-01 07:22:36,View,Documents,Success,True
atszaxrj,2023-01-01 07:22:42,View,Financials,Unauthorized,False
ojfgghii,2023-01-01 07:23:28,Edit,Admin Panel,Unauthorized,False
uxcpvhcv,2023-01-01 07:23:39,Delete,Financials,Unauthorized,False
bioglqvi,2023-01-01 07:24:17,Edit,Financials,Unauthorized,False
ztybvxdv,2023-01-01 07:24:18,Login,Reports,Success,True
hmtwpqty,2023-01-01 07:24:38,Login,Documents,Success,True
gizeywfh,2023-01-01 07:25:20,View,Dashboard,Success,True
tinktdte,2023-01-01 07:25:35,Login,Dashboard,Success,True
gfvvuawl,2023-01-01 07:25:50,View,Dashboard,Success,True
jbnvypxi,2023-01-01 07:25:51,Access,Admin Panel,Success,False
jxnjdbuy,2023-01-01 07:26:06,Delete,Financials,Success,False
xvabxkqz,2023-01-01 07:26:08,Access,Documents,Success,True
idpudcdb,2023-01-01 07:26:20,Access,Documents,Success,True
hfnromlg,2023-01-01 07:26:40,Access,Reports,Success,True
